"","annotation","subannotation"
"F11.MAA000592.3_9_M.1.1","Microglia",NA
"N21.MAA000592.3_9_M.1.1","Microglia",NA
"I7.MAA000592.3_9_M.1.1","Microglia",NA
"K17.MAA000592.3_9_M.1.1","Microglia",NA
"M6.MAA000592.3_9_M.1.1","Microglia",NA
"N22.MAA000592.3_9_M.1.1","Microglia",NA
"F16.MAA000592.3_9_M.1.1","Microglia",NA
"P4.MAA000592.3_9_M.1.1","Microglia",NA
"F19.MAA000592.3_9_M.1.1","Microglia",NA
"I8.MAA000592.3_9_M.1.1","Microglia",NA
"K19.MAA000592.3_9_M.1.1","Microglia",NA
"M9.MAA000592.3_9_M.1.1","Microglia",NA
"O1.MAA000592.3_9_M.1.1","Microglia",NA
"G1.MAA000592.3_9_M.1.1","Microglia",NA
"I11.MAA000592.3_9_M.1.1","Microglia",NA
"K20.MAA000592.3_9_M.1.1","Microglia",NA
"M14.MAA000592.3_9_M.1.1","Microglia",NA
"O2.MAA000592.3_9_M.1.1","Microglia",NA
"P6.MAA000592.3_9_M.1.1","Microglia",NA
"G2.MAA000592.3_9_M.1.1","Microglia",NA
"I12.MAA000592.3_9_M.1.1","Microglia",NA
"K21.MAA000592.3_9_M.1.1","Microglia",NA
"M15.MAA000592.3_9_M.1.1","Microglia",NA
"O3.MAA000592.3_9_M.1.1","Microglia",NA
"P8.MAA000592.3_9_M.1.1","Microglia",NA
"G3.MAA000592.3_9_M.1.1","Microglia",NA
"I21.MAA000592.3_9_M.1.1","Microglia",NA
"K22.MAA000592.3_9_M.1.1","Microglia",NA
"M19.MAA000592.3_9_M.1.1","Microglia",NA
"G4.MAA000592.3_9_M.1.1","Microglia",NA
"I22.MAA000592.3_9_M.1.1","Microglia",NA
"L1.MAA000592.3_9_M.1.1","Microglia",NA
"O4.MAA000592.3_9_M.1.1","Microglia",NA
"P9.MAA000592.3_9_M.1.1","Microglia",NA
"M20.MAA000592.3_9_M.1.1","Microglia",NA
"D3.MAA000592.3_9_M.1.1","Microglia",NA
"G11.MAA000592.3_9_M.1.1","Microglia",NA
"J1.MAA000592.3_9_M.1.1","Microglia",NA
"L2.MAA000592.3_9_M.1.1","Microglia",NA
"M21.MAA000592.3_9_M.1.1","Microglia",NA
"O6.MAA000592.3_9_M.1.1","Microglia",NA
"P11.MAA000592.3_9_M.1.1","Microglia",NA
"D4.MAA000592.3_9_M.1.1","Microglia",NA
"G15.MAA000592.3_9_M.1.1","Microglia",NA
"J2.MAA000592.3_9_M.1.1","Microglia",NA
"L3.MAA000592.3_9_M.1.1","Microglia",NA
"M22.MAA000592.3_9_M.1.1","Microglia",NA
"O8.MAA000592.3_9_M.1.1","Microglia",NA
"D6.MAA000592.3_9_M.1.1","Microglia",NA
"G20.MAA000592.3_9_M.1.1","Microglia",NA
"J3.MAA000592.3_9_M.1.1","Microglia",NA
"L6.MAA000592.3_9_M.1.1","Microglia",NA
"N1.MAA000592.3_9_M.1.1","Microglia",NA
"O9.MAA000592.3_9_M.1.1","Microglia",NA
"D14.MAA000592.3_9_M.1.1","Microglia",NA
"H1.MAA000592.3_9_M.1.1","Microglia",NA
"P14.MAA000592.3_9_M.1.1","Microglia",NA
"L7.MAA000592.3_9_M.1.1","Microglia",NA
"P17.MAA000592.3_9_M.1.1","Microglia",NA
"D18.MAA000592.3_9_M.1.1","Microglia",NA
"H2.MAA000592.3_9_M.1.1","Microglia",NA
"O10.MAA000592.3_9_M.1.1","Microglia",NA
"N3.MAA000592.3_9_M.1.1","Microglia",NA
"O11.MAA000592.3_9_M.1.1","Microglia",NA
"P18.MAA000592.3_9_M.1.1","Microglia",NA
"J6.MAA000592.3_9_M.1.1","Microglia",NA
"E1.MAA000592.3_9_M.1.1","Microglia",NA
"L8.MAA000592.3_9_M.1.1","Microglia",NA
"H3.MAA000592.3_9_M.1.1","Microglia",NA
"O12.MAA000592.3_9_M.1.1","Microglia",NA
"P19.MAA000592.3_9_M.1.1","Microglia",NA
"J7.MAA000592.3_9_M.1.1","Microglia",NA
"E3.MAA000592.3_9_M.1.1","Microglia",NA
"H4.MAA000592.3_9_M.1.1","Microglia",NA
"L9.MAA000592.3_9_M.1.1","Microglia",NA
"N4.MAA000592.3_9_M.1.1","Microglia",NA
"J12.MAA000592.3_9_M.1.1","Microglia",NA
"E9.MAA000592.3_9_M.1.1","Microglia",NA
"L11.MAA000592.3_9_M.1.1","Microglia",NA
"H5.MAA000592.3_9_M.1.1","Microglia",NA
"J17.MAA000592.3_9_M.1.1","Microglia",NA
"L12.MAA000592.3_9_M.1.1","Microglia",NA
"N5.MAA000592.3_9_M.1.1","Microglia",NA
"O14.MAA000592.3_9_M.1.1","Microglia",NA
"P20.MAA000592.3_9_M.1.1","Microglia",NA
"N6.MAA000592.3_9_M.1.1","Microglia",NA
"E14.MAA000592.3_9_M.1.1","Microglia",NA
"H8.MAA000592.3_9_M.1.1","Microglia",NA
"J22.MAA000592.3_9_M.1.1","Microglia",NA
"L13.MAA000592.3_9_M.1.1","Microglia",NA
"O15.MAA000592.3_9_M.1.1","Microglia",NA
"N7.MAA000592.3_9_M.1.1","Microglia",NA
"O16.MAA000592.3_9_M.1.1","Microglia",NA
"P22.MAA000592.3_9_M.1.1","Microglia",NA
"P21.MAA000592.3_9_M.1.1","Microglia",NA
"E20.MAA000592.3_9_M.1.1","Microglia",NA
"H11.MAA000592.3_9_M.1.1","Microglia",NA
"K1.MAA000592.3_9_M.1.1","Microglia",NA
"L15.MAA000592.3_9_M.1.1","Microglia",NA
"N9.MAA000592.3_9_M.1.1","Microglia",NA
"O17.MAA000592.3_9_M.1.1","Microglia",NA
"K2.MAA000592.3_9_M.1.1","Microglia",NA
"L19.MAA000592.3_9_M.1.1","Microglia",NA
"N10.MAA000592.3_9_M.1.1","Microglia",NA
"O18.MAA000592.3_9_M.1.1","Microglia",NA
"F1.MAA000592.3_9_M.1.1","Microglia",NA
"H17.MAA000592.3_9_M.1.1","Microglia",NA
"N12.MAA000592.3_9_M.1.1","Microglia",NA
"O19.MAA000592.3_9_M.1.1","Microglia",NA
"F3.MAA000592.3_9_M.1.1","Microglia",NA
"H20.MAA000592.3_9_M.1.1","Microglia",NA
"K3.MAA000592.3_9_M.1.1","Microglia",NA
"L20.MAA000592.3_9_M.1.1","Microglia",NA
"H22.MAA000592.3_9_M.1.1","Microglia",NA
"F4.MAA000592.3_9_M.1.1","Microglia",NA
"I1.MAA000592.3_9_M.1.1","Microglia",NA
"K4.MAA000592.3_9_M.1.1","Microglia",NA
"K5.MAA000592.3_9_M.1.1","Microglia",NA
"M1.MAA000592.3_9_M.1.1","Microglia",NA
"N14.MAA000592.3_9_M.1.1","Microglia",NA
"L21.MAA000592.3_9_M.1.1","Microglia",NA
"N13.MAA000592.3_9_M.1.1","Microglia",NA
"O20.MAA000592.3_9_M.1.1","Microglia",NA
"O21.MAA000592.3_9_M.1.1","Microglia",NA
"F5.MAA000592.3_9_M.1.1","Microglia",NA
"I2.MAA000592.3_9_M.1.1","Microglia",NA
"K6.MAA000592.3_9_M.1.1","Microglia",NA
"M2.MAA000592.3_9_M.1.1","Microglia",NA
"N15.MAA000592.3_9_M.1.1","Microglia",NA
"M3.MAA000592.3_9_M.1.1","Microglia",NA
"N16.MAA000592.3_9_M.1.1","Microglia",NA
"F6.MAA000592.3_9_M.1.1","Microglia",NA
"I3.MAA000592.3_9_M.1.1","Microglia",NA
"K13.MAA000592.3_9_M.1.1","Microglia",NA
"B18.MAA000593.3_8_M.1.1","Microglia",NA
"J21.MAA000593.3_8_M.1.1","Microglia",NA
"N17.MAA000593.3_8_M.1.1","Microglia",NA
"P5.MAA000593.3_8_M.1.1","Microglia",NA
"N18.MAA000593.3_8_M.1.1","Microglia",NA
"P6.MAA000593.3_8_M.1.1","Microglia",NA
"C1.MAA000593.3_8_M.1.1","Microglia",NA
"J22.MAA000593.3_8_M.1.1","Microglia",NA
"C2.MAA000593.3_8_M.1.1","Microglia",NA
"K1.MAA000593.3_8_M.1.1","Microglia",NA
"N20.MAA000593.3_8_M.1.1","Microglia",NA
"P7.MAA000593.3_8_M.1.1","Microglia",NA
"C3.MAA000593.3_8_M.1.1","Microglia",NA
"K2.MAA000593.3_8_M.1.1","Microglia",NA
"N21.MAA000593.3_8_M.1.1","Microglia",NA
"P8.MAA000593.3_8_M.1.1","Microglia",NA
"N22.MAA000593.3_8_M.1.1","Microglia",NA
"C18.MAA000593.3_8_M.1.1","Microglia",NA
"P9.MAA000593.3_8_M.1.1","Microglia",NA
"K19.MAA000593.3_8_M.1.1","Microglia",NA
"P12.MAA000593.3_8_M.1.1","Microglia",NA
"C21.MAA000593.3_8_M.1.1","Microglia",NA
"K22.MAA000593.3_8_M.1.1","Microglia",NA
"O1.MAA000593.3_8_M.1.1","Microglia",NA
"D1.MAA000593.3_8_M.1.1","Microglia",NA
"P16.MAA000593.3_8_M.1.1","Microglia",NA
"L1.MAA000593.3_8_M.1.1","Microglia",NA
"O2.MAA000593.3_8_M.1.1","Microglia",NA
"D2.MAA000593.3_8_M.1.1","Microglia",NA
"L20.MAA000593.3_8_M.1.1","Microglia",NA
"O3.MAA000593.3_8_M.1.1","Microglia",NA
"P17.MAA000593.3_8_M.1.1","Microglia",NA
"O4.MAA000593.3_8_M.1.1","Microglia",NA
"P18.MAA000593.3_8_M.1.1","Microglia",NA
"D3.MAA000593.3_8_M.1.1","Microglia",NA
"L22.MAA000593.3_8_M.1.1","Microglia",NA
"A1.MAA000593.3_8_M.1.1","Microglia",NA
"D5.MAA000593.3_8_M.1.1","Microglia",NA
"M1.MAA000593.3_8_M.1.1","Microglia",NA
"O5.MAA000593.3_8_M.1.1","Microglia",NA
"P19.MAA000593.3_8_M.1.1","Microglia",NA
"A3.MAA000593.3_8_M.1.1","Microglia",NA
"O7.MAA000593.3_8_M.1.1","Microglia",NA
"D21.MAA000593.3_8_M.1.1","Microglia",NA
"M2.MAA000593.3_8_M.1.1","Microglia",NA
"P20.MAA000593.3_8_M.1.1","Microglia",NA
"A5.MAA000593.3_8_M.1.1","Microglia",NA
"E1.MAA000593.3_8_M.1.1","Microglia",NA
"M3.MAA000593.3_8_M.1.1","Microglia",NA
"O8.MAA000593.3_8_M.1.1","Microglia",NA
"P21.MAA000593.3_8_M.1.1","Microglia",NA
"A10.MAA000593.3_8_M.1.1","Microglia",NA
"E2.MAA000593.3_8_M.1.1","Microglia",NA
"M5.MAA000593.3_8_M.1.1","Microglia",NA
"O9.MAA000593.3_8_M.1.1","Microglia",NA
"A15.MAA000593.3_8_M.1.1","Microglia",NA
"E3.MAA000593.3_8_M.1.1","Microglia",NA
"M21.MAA000593.3_8_M.1.1","Microglia",NA
"O10.MAA000593.3_8_M.1.1","Microglia",NA
"A16.MAA000593.3_8_M.1.1","Microglia",NA
"F1.MAA000593.3_8_M.1.1","Microglia",NA
"M22.MAA000593.3_8_M.1.1","Microglia",NA
"O13.MAA000593.3_8_M.1.1","Microglia",NA
"A19.MAA000593.3_8_M.1.1","Microglia",NA
"G1.MAA000593.3_8_M.1.1","Microglia",NA
"N2.MAA000593.3_8_M.1.1","Microglia",NA
"O14.MAA000593.3_8_M.1.1","Microglia",NA
"B1.MAA000593.3_8_M.1.1","Microglia",NA
"G21.MAA000593.3_8_M.1.1","Microglia",NA
"N3.MAA000593.3_8_M.1.1","Microglia",NA
"O15.MAA000593.3_8_M.1.1","Microglia",NA
"O18.MAA000593.3_8_M.1.1","Microglia",NA
"B2.MAA000593.3_8_M.1.1","Microglia",NA
"G22.MAA000593.3_8_M.1.1","Microglia",NA
"N4.MAA000593.3_8_M.1.1","Microglia",NA
"B4.MAA000593.3_8_M.1.1","Microglia",NA
"B3.MAA000593.3_8_M.1.1","Microglia",NA
"H2.MAA000593.3_8_M.1.1","Microglia",NA
"N6.MAA000593.3_8_M.1.1","Microglia",NA
"O21.MAA000593.3_8_M.1.1","Microglia",NA
"H1.MAA000593.3_8_M.1.1","Microglia",NA
"N5.MAA000593.3_8_M.1.1","Microglia",NA
"O20.MAA000593.3_8_M.1.1","Microglia",NA
"B5.MAA000593.3_8_M.1.1","Microglia",NA
"H21.MAA000593.3_8_M.1.1","Microglia",NA
"N9.MAA000593.3_8_M.1.1","Microglia",NA
"O22.MAA000593.3_8_M.1.1","Microglia",NA
"H22.MAA000593.3_8_M.1.1","Microglia",NA
"N10.MAA000593.3_8_M.1.1","Microglia",NA
"P1.MAA000593.3_8_M.1.1","Microglia",NA
"B7.MAA000593.3_8_M.1.1","Microglia",NA
"B10.MAA000593.3_8_M.1.1","Microglia",NA
"J1.MAA000593.3_8_M.1.1","Microglia",NA
"B8.MAA000593.3_8_M.1.1","Microglia",NA
"I1.MAA000593.3_8_M.1.1","Microglia",NA
"N15.MAA000593.3_8_M.1.1","Microglia",NA
"P2.MAA000593.3_8_M.1.1","Microglia",NA
"N16.MAA000593.3_8_M.1.1","Microglia",NA
"P3.MAA000593.3_8_M.1.1","Microglia",NA
"H4.MAA000603.3_10_M.1.1","Microglia",NA
"I11.MAA000603.3_10_M.1.1","Microglia",NA
"J17.MAA000603.3_10_M.1.1","Microglia",NA
"L1.MAA000603.3_10_M.1.1","Microglia",NA
"M4.MAA000603.3_10_M.1.1","Microglia",NA
"P12.MAA000603.3_10_M.1.1","Microglia",NA
"A2.MAA000603.3_10_M.1.1","Microglia",NA
"B5.MAA000603.3_10_M.1.1","Microglia",NA
"C8.MAA000603.3_10_M.1.1","Microglia",NA
"A1.MAA000603.3_10_M.1.1","Microglia",NA
"B4.MAA000603.3_10_M.1.1","Microglia",NA
"C7.MAA000603.3_10_M.1.1","Microglia",NA
"D9.MAA000603.3_10_M.1.1","Microglia",NA
"E14.MAA000603.3_10_M.1.1","Microglia",NA
"F19.MAA000603.3_10_M.1.1","Microglia",NA
"D10.MAA000603.3_10_M.1.1","Microglia",NA
"O9.MAA000603.3_10_M.1.1","Microglia",NA
"P13.MAA000603.3_10_M.1.1","Microglia",NA
"A3.MAA000603.3_10_M.1.1","Microglia",NA
"B6.MAA000603.3_10_M.1.1","Microglia",NA
"C9.MAA000603.3_10_M.1.1","Microglia",NA
"D12.MAA000603.3_10_M.1.1","Microglia",NA
"E16.MAA000603.3_10_M.1.1","Microglia",NA
"E15.MAA000603.3_10_M.1.1","Microglia",NA
"F21.MAA000603.3_10_M.1.1","Microglia",NA
"H6.MAA000603.3_10_M.1.1","Microglia",NA
"I13.MAA000603.3_10_M.1.1","Microglia",NA
"F20.MAA000603.3_10_M.1.1","Microglia",NA
"H5.MAA000603.3_10_M.1.1","Microglia",NA
"I12.MAA000603.3_10_M.1.1","Microglia",NA
"J19.MAA000603.3_10_M.1.1","Microglia",NA
"L2.MAA000603.3_10_M.1.1","Microglia",NA
"M5.MAA000603.3_10_M.1.1","Microglia",NA
"N7.MAA000603.3_10_M.1.1","Microglia",NA
"A4.MAA000603.3_10_M.1.1","Microglia",NA
"B7.MAA000603.3_10_M.1.1","Microglia",NA
"C10.MAA000603.3_10_M.1.1","Microglia",NA
"D13.MAA000603.3_10_M.1.1","Microglia",NA
"E17.MAA000603.3_10_M.1.1","Microglia",NA
"F22.MAA000603.3_10_M.1.1","Microglia",NA
"H8.MAA000603.3_10_M.1.1","Microglia",NA
"I14.MAA000603.3_10_M.1.1","Microglia",NA
"J21.MAA000603.3_10_M.1.1","Microglia",NA
"L4.MAA000603.3_10_M.1.1","Microglia",NA
"M7.MAA000603.3_10_M.1.1","Microglia",NA
"N9.MAA000603.3_10_M.1.1","Microglia",NA
"O11.MAA000603.3_10_M.1.1","Microglia",NA
"L3.MAA000603.3_10_M.1.1","Microglia",NA
"M6.MAA000603.3_10_M.1.1","Microglia",NA
"N8.MAA000603.3_10_M.1.1","Microglia",NA
"O10.MAA000603.3_10_M.1.1","Microglia",NA
"P14.MAA000603.3_10_M.1.1","Microglia",NA
"P15.MAA000603.3_10_M.1.1","Microglia",NA
"H9.MAA000603.3_10_M.1.1","Microglia",NA
"I16.MAA000603.3_10_M.1.1","Microglia",NA
"K1.MAA000603.3_10_M.1.1","Microglia",NA
"L5.MAA000603.3_10_M.1.1","Microglia",NA
"M8.MAA000603.3_10_M.1.1","Microglia",NA
"N10.MAA000603.3_10_M.1.1","Microglia",NA
"O12.MAA000603.3_10_M.1.1","Microglia",NA
"P16.MAA000603.3_10_M.1.1","Microglia",NA
"A6.MAA000603.3_10_M.1.1","Microglia",NA
"B9.MAA000603.3_10_M.1.1","Microglia",NA
"A5.MAA000603.3_10_M.1.1","Microglia",NA
"B8.MAA000603.3_10_M.1.1","Microglia",NA
"C11.MAA000603.3_10_M.1.1","Microglia",NA
"D14.MAA000603.3_10_M.1.1","Microglia",NA
"E18.MAA000603.3_10_M.1.1","Microglia",NA
"G1.MAA000603.3_10_M.1.1","Microglia",NA
"C12.MAA000603.3_10_M.1.1","Microglia",NA
"N11.MAA000603.3_10_M.1.1","Microglia",NA
"O14.MAA000603.3_10_M.1.1","Microglia",NA
"P17.MAA000603.3_10_M.1.1","Microglia",NA
"A7.MAA000603.3_10_M.1.1","Microglia",NA
"B10.MAA000603.3_10_M.1.1","Microglia",NA
"C13.MAA000603.3_10_M.1.1","Microglia",NA
"D16.MAA000603.3_10_M.1.1","Microglia",NA
"D15.MAA000603.3_10_M.1.1","Microglia",NA
"E22.MAA000603.3_10_M.1.1","Microglia",NA
"G4.MAA000603.3_10_M.1.1","Microglia",NA
"H11.MAA000603.3_10_M.1.1","Microglia",NA
"E21.MAA000603.3_10_M.1.1","Microglia",NA
"G2.MAA000603.3_10_M.1.1","Microglia",NA
"H10.MAA000603.3_10_M.1.1","Microglia",NA
"I17.MAA000603.3_10_M.1.1","Microglia",NA
"K2.MAA000603.3_10_M.1.1","Microglia",NA
"L6.MAA000603.3_10_M.1.1","Microglia",NA
"M9.MAA000603.3_10_M.1.1","Microglia",NA
"I18.MAA000603.3_10_M.1.1","Microglia",NA
"A8.MAA000603.3_10_M.1.1","Microglia",NA
"B12.MAA000603.3_10_M.1.1","Microglia",NA
"C14.MAA000603.3_10_M.1.1","Microglia",NA
"D17.MAA000603.3_10_M.1.1","Microglia",NA
"G5.MAA000603.3_10_M.1.1","Microglia",NA
"H12.MAA000603.3_10_M.1.1","Microglia",NA
"K5.MAA000603.3_10_M.1.1","Microglia",NA
"K4.MAA000603.3_10_M.1.1","Microglia",NA
"M11.MAA000603.3_10_M.1.1","Microglia",NA
"N13.MAA000603.3_10_M.1.1","Microglia",NA
"O16.MAA000603.3_10_M.1.1","Microglia",NA
"L7.MAA000603.3_10_M.1.1","Microglia",NA
"M10.MAA000603.3_10_M.1.1","Microglia",NA
"N12.MAA000603.3_10_M.1.1","Microglia",NA
"O15.MAA000603.3_10_M.1.1","Microglia",NA
"P18.MAA000603.3_10_M.1.1","Microglia",NA
"P19.MAA000603.3_10_M.1.1","Microglia",NA
"H13.MAA000603.3_10_M.1.1","Microglia",NA
"I20.MAA000603.3_10_M.1.1","Microglia",NA
"K6.MAA000603.3_10_M.1.1","Microglia",NA
"L9.MAA000603.3_10_M.1.1","Microglia",NA
"M12.MAA000603.3_10_M.1.1","Microglia",NA
"N14.MAA000603.3_10_M.1.1","Microglia",NA
"O17.MAA000603.3_10_M.1.1","Microglia",NA
"P20.MAA000603.3_10_M.1.1","Microglia",NA
"A10.MAA000603.3_10_M.1.1","Microglia",NA
"A9.MAA000603.3_10_M.1.1","Microglia",NA
"B13.MAA000603.3_10_M.1.1","Microglia",NA
"C15.MAA000603.3_10_M.1.1","Microglia",NA
"D18.MAA000603.3_10_M.1.1","Microglia",NA
"F2.MAA000603.3_10_M.1.1","Microglia",NA
"G6.MAA000603.3_10_M.1.1","Microglia",NA
"B14.MAA000603.3_10_M.1.1","Microglia",NA
"K7.MAA000603.3_10_M.1.1","Microglia",NA
"L11.MAA000603.3_10_M.1.1","Microglia",NA
"M13.MAA000603.3_10_M.1.1","Microglia",NA
"N15.MAA000603.3_10_M.1.1","Microglia",NA
"O18.MAA000603.3_10_M.1.1","Microglia",NA
"A11.MAA000603.3_10_M.1.1","Microglia",NA
"C16.MAA000603.3_10_M.1.1","Microglia",NA
"B15.MAA000603.3_10_M.1.1","Microglia",NA
"C17.MAA000603.3_10_M.1.1","Microglia",NA
"D19.MAA000603.3_10_M.1.1","Microglia",NA
"F3.MAA000603.3_10_M.1.1","Microglia",NA
"G7.MAA000603.3_10_M.1.1","Microglia",NA
"H14.MAA000603.3_10_M.1.1","Microglia",NA
"I21.MAA000603.3_10_M.1.1","Microglia",NA
"D20.MAA000603.3_10_M.1.1","Microglia",NA
"N16.MAA000603.3_10_M.1.1","Microglia",NA
"O19.MAA000603.3_10_M.1.1","Microglia",NA
"A12.MAA000603.3_10_M.1.1","Microglia",NA
"B16.MAA000603.3_10_M.1.1","Microglia",NA
"C18.MAA000603.3_10_M.1.1","Microglia",NA
"D21.MAA000603.3_10_M.1.1","Microglia",NA
"F5.MAA000603.3_10_M.1.1","Microglia",NA
"F4.MAA000603.3_10_M.1.1","Microglia",NA
"G9.MAA000603.3_10_M.1.1","Microglia",NA
"H16.MAA000603.3_10_M.1.1","Microglia",NA
"J1.MAA000603.3_10_M.1.1","Microglia",NA
"G8.MAA000603.3_10_M.1.1","Microglia",NA
"H15.MAA000603.3_10_M.1.1","Microglia",NA
"I22.MAA000603.3_10_M.1.1","Microglia",NA
"K8.MAA000603.3_10_M.1.1","Microglia",NA
"L12.MAA000603.3_10_M.1.1","Microglia",NA
"M14.MAA000603.3_10_M.1.1","Microglia",NA
"K9.MAA000603.3_10_M.1.1","Microglia",NA
"A13.MAA000603.3_10_M.1.1","Microglia",NA
"B17.MAA000603.3_10_M.1.1","Microglia",NA
"C19.MAA000603.3_10_M.1.1","Microglia",NA
"D22.MAA000603.3_10_M.1.1","Microglia",NA
"F6.MAA000603.3_10_M.1.1","Microglia",NA
"G11.MAA000603.3_10_M.1.1","Microglia",NA
"H17.MAA000603.3_10_M.1.1","Microglia",NA
"L13.MAA000603.3_10_M.1.1","Microglia",NA
"J2.MAA000603.3_10_M.1.1","Microglia",NA
"K11.MAA000603.3_10_M.1.1","Microglia",NA
"M15.MAA000603.3_10_M.1.1","Microglia",NA
"N17.MAA000603.3_10_M.1.1","Microglia",NA
"L14.MAA000603.3_10_M.1.1","Microglia",NA
"B18.MAA000603.3_10_M.1.1","Microglia",NA
"C20.MAA000603.3_10_M.1.1","Microglia",NA
"E1.MAA000603.3_10_M.1.1","Microglia",NA
"F8.MAA000603.3_10_M.1.1","Microglia",NA
"G12.MAA000603.3_10_M.1.1","Microglia",NA
"H18.MAA000603.3_10_M.1.1","Microglia",NA
"J3.MAA000603.3_10_M.1.1","Microglia",NA
"K12.MAA000603.3_10_M.1.1","Microglia",NA
"L15.MAA000603.3_10_M.1.1","Microglia",NA
"M16.MAA000603.3_10_M.1.1","Microglia",NA
"M17.MAA000603.3_10_M.1.1","Microglia",NA
"N19.MAA000603.3_10_M.1.1","Microglia",NA
"O22.MAA000603.3_10_M.1.1","Microglia",NA
"N18.MAA000603.3_10_M.1.1","Microglia",NA
"O21.MAA000603.3_10_M.1.1","Microglia",NA
"A14.MAA000603.3_10_M.1.1","Microglia",NA
"F9.MAA000603.3_10_M.1.1","Microglia",NA
"G14.MAA000603.3_10_M.1.1","Microglia",NA
"H20.MAA000603.3_10_M.1.1","Microglia",NA
"J4.MAA000603.3_10_M.1.1","Microglia",NA
"K13.MAA000603.3_10_M.1.1","Microglia",NA
"L16.MAA000603.3_10_M.1.1","Microglia",NA
"M18.MAA000603.3_10_M.1.1","Microglia",NA
"P1.MAA000603.3_10_M.1.1","Microglia",NA
"A15.MAA000603.3_10_M.1.1","Microglia",NA
"B19.MAA000603.3_10_M.1.1","Microglia",NA
"E2.MAA000603.3_10_M.1.1","Microglia",NA
"J5.MAA000603.3_10_M.1.1","Microglia",NA
"K14.MAA000603.3_10_M.1.1","Microglia",NA
"L17.MAA000603.3_10_M.1.1","Microglia",NA
"M19.MAA000603.3_10_M.1.1","Microglia",NA
"P2.MAA000603.3_10_M.1.1","Microglia",NA
"A16.MAA000603.3_10_M.1.1","Microglia",NA
"B20.MAA000603.3_10_M.1.1","Microglia",NA
"C22.MAA000603.3_10_M.1.1","Microglia",NA
"E3.MAA000603.3_10_M.1.1","Microglia",NA
"F10.MAA000603.3_10_M.1.1","Microglia",NA
"G15.MAA000603.3_10_M.1.1","Microglia",NA
"H21.MAA000603.3_10_M.1.1","Microglia",NA
"A18.MAA000603.3_10_M.1.1","Microglia",NA
"K15.MAA000603.3_10_M.1.1","Microglia",NA
"L18.MAA000603.3_10_M.1.1","Microglia",NA
"M20.MAA000603.3_10_M.1.1","Microglia",NA
"N22.MAA000603.3_10_M.1.1","Microglia",NA
"P4.MAA000603.3_10_M.1.1","Microglia",NA
"A19.MAA000603.3_10_M.1.1","Microglia",NA
"B21.MAA000603.3_10_M.1.1","Microglia",NA
"B22.MAA000603.3_10_M.1.1","Microglia",NA
"D2.MAA000603.3_10_M.1.1","Microglia",NA
"E5.MAA000603.3_10_M.1.1","Microglia",NA
"D1.MAA000603.3_10_M.1.1","Microglia",NA
"E4.MAA000603.3_10_M.1.1","Microglia",NA
"F11.MAA000603.3_10_M.1.1","Microglia",NA
"G17.MAA000603.3_10_M.1.1","Microglia",NA
"H22.MAA000603.3_10_M.1.1","Microglia",NA
"J6.MAA000603.3_10_M.1.1","Microglia",NA
"F12.MAA000603.3_10_M.1.1","Microglia",NA
"A20.MAA000603.3_10_M.1.1","Microglia",NA
"C1.MAA000603.3_10_M.1.1","Microglia",NA
"D3.MAA000603.3_10_M.1.1","Microglia",NA
"E6.MAA000603.3_10_M.1.1","Microglia",NA
"F13.MAA000603.3_10_M.1.1","Microglia",NA
"G19.MAA000603.3_10_M.1.1","Microglia",NA
"G18.MAA000603.3_10_M.1.1","Microglia",NA
"I2.MAA000603.3_10_M.1.1","Microglia",NA
"J9.MAA000603.3_10_M.1.1","Macrophages",NA
"K17.MAA000603.3_10_M.1.1","Microglia",NA
"I1.MAA000603.3_10_M.1.1","Microglia",NA
"J8.MAA000603.3_10_M.1.1","Microglia",NA
"K16.MAA000603.3_10_M.1.1","Microglia",NA
"L19.MAA000603.3_10_M.1.1","Microglia",NA
"M21.MAA000603.3_10_M.1.1","Microglia",NA
"O1.MAA000603.3_10_M.1.1","Microglia",NA
"P5.MAA000603.3_10_M.1.1","Microglia",NA
"L20.MAA000603.3_10_M.1.1","Microglia",NA
"D4.MAA000603.3_10_M.1.1","Microglia",NA
"E7.MAA000603.3_10_M.1.1","Microglia",NA
"F14.MAA000603.3_10_M.1.1","Microglia",NA
"G21.MAA000603.3_10_M.1.1","Microglia",NA
"I3.MAA000603.3_10_M.1.1","Microglia",NA
"J11.MAA000603.3_10_M.1.1","Microglia",NA
"K18.MAA000603.3_10_M.1.1","Microglia",NA
"L21.MAA000603.3_10_M.1.1","Microglia",NA
"N1.MAA000603.3_10_M.1.1","Microglia",NA
"O3.MAA000603.3_10_M.1.1","Microglia",NA
"M22.MAA000603.3_10_M.1.1","Microglia",NA
"P7.MAA000603.3_10_M.1.1","Microglia",NA
"O2.MAA000603.3_10_M.1.1","Microglia",NA
"P6.MAA000603.3_10_M.1.1","Microglia",NA
"A21.MAA000603.3_10_M.1.1","Microglia",NA
"C2.MAA000603.3_10_M.1.1","Microglia",NA
"K19.MAA000603.3_10_M.1.1","Microglia",NA
"L22.MAA000603.3_10_M.1.1","Microglia",NA
"N2.MAA000603.3_10_M.1.1","Microglia",NA
"O4.MAA000603.3_10_M.1.1","Microglia",NA
"P8.MAA000603.3_10_M.1.1","Microglia",NA
"C4.MAA000603.3_10_M.1.1","Microglia",NA
"A22.MAA000603.3_10_M.1.1","Microglia",NA
